Name,Year,Type,Genre,MovieScore,Metascore,Duration,MovieColor,MovieLanguage,MovieWorldwideGross,MovieURL,Total_Votes
Primer ,2004,Movie,"['Drama', 'Sci-Fi', 'Thriller']",6.9,68,77,Color,English,545436,https://www.imdb.com/title/tt0390384/,90739
Rise of the Guardians ,2012,Movie,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",7.3,57,97,Color,English,306941670,https://www.imdb.com/title/tt1446192/,146727
Fire in the Sky ,1993,Movie,"['Biography', 'Drama', 'Fantasy', 'Mystery', 'Sci-Fi']",6.6,0,109,Color,English,19885552,https://www.imdb.com/title/tt0106912/,19546
J'accuse ,2019,Movie,"['Drama', 'History', 'Thriller']",6.5,56,126,Color,French,0,https://www.imdb.com/title/tt2398149/,108
10 ,1979,Movie,"['Comedy', 'Romance']",6.1,68,122,Color,English,74865517,https://www.imdb.com/title/tt0078721/,14198
Menace II Society ,1993,Movie,"['Crime', 'Drama', 'Thriller']",7.5,76,97,Color,English,27912072,https://www.imdb.com/title/tt0107554/,47289
Paddington ,2014,Movie,"['Adventure', 'Comedy', 'Family', 'Fantasy']",7.2,77,95,Color,English,268047808,https://www.imdb.com/title/tt1109624/,86441
Body of Evidence ,1992,Movie,"['Drama', 'Thriller']",4.5,0,99,Color,English,13273595,https://www.imdb.com/title/tt0106453/,13143
Evil Dead II ,1987,Movie,"['Comedy', 'Horror']",7.8,69,84,Color,English,5923044,https://www.imdb.com/title/tt0092991/,137189
Something Borrowed ,2011,Movie,"['Comedy', 'Drama', 'Romance']",5.9,36,112,Color,English,60183821,https://www.imdb.com/title/tt0491152/,54791
Just One of the Guys ,1985,Movie,"['Comedy', 'Romance']",6.5,57,90,Color,English,11528900,https://www.imdb.com/title/tt0089393/,12617
Into the Forest ,2015,Movie,"['Drama', 'Sci-Fi', 'Thriller']",5.9,59,101,Color,English,92166,https://www.imdb.com/title/tt2625810/,16756
The Standoff at Sparrow Creek ,2018,Movie,"['Crime', 'Drama', 'Thriller']",6.2,62,88,Color,English,0,https://www.imdb.com/title/tt5304996/,2019
Whose Line Is It Anyway?,-,TV Series,"['Comedy', 'Game-Show']",8.4,0,22,Color,English,0,https://www.imdb.com/title/tt2919910/,6620
Hotel Del Luna,-,TV Series,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Romance']",8.4,0,60,Color,Korean,0,https://www.imdb.com/title/tt10220588/,371
The Host ,2013,Movie,"['Action', 'Adventure', 'Drama', 'Romance', 'Sci-Fi', 'Thriller']",5.9,35,125,Color,English,63327201,https://www.imdb.com/title/tt1517260/,106408
Lucifer ,2019,Movie,"['Action', 'Crime', 'Drama', 'Thriller']",7.6,0,175,Color,Malayalam,3956978,https://www.imdb.com/title/tt6067752/,4983
"I Love You, Man ",2009,Movie,"['Comedy', 'Romance']",7,70,105,Color,English,91636986,https://www.imdb.com/title/tt1155056/,186690
Alien Warfare ,2019,Movie,"['Action', 'Sci-Fi']",2.5,0,88,Color,English,0,https://www.imdb.com/title/tt9562694/,1895
Rookie Blue,-,TV Series,"['Crime', 'Drama']",7.7,0,42,Color,English,0,https://www.imdb.com/title/tt1442065/,15495
Mean Dreams ,2016,Movie,['Thriller'],6.3,64,108,Color,English,36146,https://www.imdb.com/title/tt5160928/,3525
Straw Dogs ,1971,Movie,"['Crime', 'Drama', 'Thriller']",7.5,70,113,Color,English,0,https://www.imdb.com/title/tt0067800/,52659
Acrimony ,2018,Movie,"['Drama', 'Romance', 'Thriller']",5.7,32,120,Color,English,46403669,https://www.imdb.com/title/tt6063050/,6604
I Don't Feel at Home in This World Anymore. ,2017,Movie,"['Comedy', 'Crime', 'Drama', 'Thriller']",6.9,75,93,Color,English,0,https://www.imdb.com/title/tt5710514/,39505
The Invasion ,2007,Movie,"['Sci-Fi', 'Thriller']",5.9,45,99,Color,English,40170558,https://www.imdb.com/title/tt0427392/,71705
Lean on Me ,1989,Movie,['Drama'],7.4,58,108,Color,English,31906454,https://www.imdb.com/title/tt0097722/,16869
Elle ,2016,Movie,"['Crime', 'Drama', 'Thriller']",7.1,89,130,Color,French,12748594,https://www.imdb.com/title/tt3716530/,55517
Resident Evil: Apocalypse ,2004,Movie,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",6.2,35,94,Color,English,129342769,https://www.imdb.com/title/tt0318627/,176824
Yakusoku no Neverland,-,TV Series,"['Animation', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",8.9,0,30,Color,Japanese,0,https://www.imdb.com/title/tt8788458/,4359
AVPR: Aliens vs Predator - Requiem ,2007,Movie,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",4.7,29,94,Color,English,128883756,https://www.imdb.com/title/tt0758730/,110358
Alexa & Katie,-,TV Series,"['Comedy', 'Drama']",7.2,0,25,Color,English,0,https://www.imdb.com/title/tt6916746/,1705
Strange Magic ,2015,Movie,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",5.8,25,99,Color,English,13603453,https://www.imdb.com/title/tt4191054/,9404
Kelly's Heroes ,1970,Movie,"['Adventure', 'Comedy', 'War']",7.6,50,144,Color,English,5200000,https://www.imdb.com/title/tt0065938/,41940
St. Elsewhere,-,TV Series,['Drama'],7.8,0,60,Color,English,0,https://www.imdb.com/title/tt0083483/,3202
Majo no takkyûbin ,1989,Movie,"['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy']",7.9,83,103,Color,Japanese,10150365,https://www.imdb.com/title/tt0097814/,101199
Mannequin ,1987,Movie,"['Comedy', 'Fantasy', 'Romance']",5.9,21,90,Color,English,42721196,https://www.imdb.com/title/tt0093493/,27011
One Hour Photo ,2002,Movie,"['Drama', 'Thriller']",6.8,64,96,Color,English,52223306,https://www.imdb.com/title/tt0265459/,108899
Bicentennial Man ,1999,Movie,"['Comedy', 'Drama', 'Sci-Fi']",6.9,42,132,Color,English,87423861,https://www.imdb.com/title/tt0182789/,103416
Dilan 1991 ,2019,Movie,['Drama'],6.8,0,121,Color,Indonesian,0,https://www.imdb.com/title/tt9648942/,499
Herbie Fully Loaded ,2005,Movie,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance', 'Sport']",4.8,47,101,Color,English,144146816,https://www.imdb.com/title/tt0400497/,42572
Nick and Norah's Infinite Playlist ,2008,Movie,"['Comedy', 'Drama', 'Music', 'Romance']",6.6,64,90,Color,English,33506644,https://www.imdb.com/title/tt0981227/,85348
All I See Is You ,2016,Movie,"['Drama', 'Mystery', 'Romance']",5.4,43,109,Color,English,678150,https://www.imdb.com/title/tt4486986/,8714
Boruto: Naruto Next Generations,-,TV Series,"['Animation', 'Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",7.3,0,23,Color,English,0,https://www.imdb.com/title/tt6342474/,4909
Dial M for Murder ,1954,Movie,"['Crime', 'Thriller']",8.2,75,105,Color,English,18816,https://www.imdb.com/title/tt0046912/,142646
The Rundown ,2003,Movie,"['Action', 'Adventure', 'Comedy', 'Thriller']",6.7,59,104,Color,English,80981914,https://www.imdb.com/title/tt0327850/,96480
The Dick Van Dyke Show,-,TV Series,"['Comedy', 'Family']",8.3,0,30, Black and White,English,0,https://www.imdb.com/title/tt0054533/,7868
Arbitrage ,2012,Movie,"['Drama', 'Thriller']",6.6,73,107,Color,English,35485056,https://www.imdb.com/title/tt1764183/,47237
Twins ,1988,Movie,"['Comedy', 'Crime']",6,53,107,Color,English,216614388,https://www.imdb.com/title/tt0096320/,105074
Johnny English ,2003,Movie,"['Action', 'Adventure', 'Comedy']",6.2,51,87,Color,English,160466000,https://www.imdb.com/title/tt0274166/,138880
Baptiste,-,TV Series,"['Crime', 'Drama', 'Thriller']",7.2,0,60,Color,English,0,https://www.imdb.com/title/tt8259142/,2484
Stolen ,2012,Movie,"['Action', 'Crime', 'Thriller']",5.5,43,96,Color,English,2106557,https://www.imdb.com/title/tt1656186/,41556
Ninja Assassin ,2009,Movie,"['Action', 'Thriller']",6.3,34,99,Color,English,61601280,https://www.imdb.com/title/tt1186367/,65153
Halloween H20: 20 Years Later ,1998,Movie,"['Horror', 'Thriller']",5.7,52,86,Color,English,55041738,https://www.imdb.com/title/tt0120694/,61549
Robert the Bruce ,2019,Movie,['History'],5.4,0,124,Color,English,23425,https://www.imdb.com/title/tt8000908/,456
All the Boys Love Mandy Lane ,2006,Movie,['Horror'],5.5,44,90,Color,English,1893697,https://www.imdb.com/title/tt0490076/,29719
Airport ,1970,Movie,"['Action', 'Drama', 'Thriller']",6.6,42,137,Color,English,100489151,https://www.imdb.com/title/tt0065377/,16121
Killers ,2010,Movie,"['Action', 'Comedy', 'Romance', 'Thriller']",5.4,21,100,Color,English,98159963,https://www.imdb.com/title/tt1103153/,82923
Death Race ,2008,Movie,"['Action', 'Sci-Fi', 'Thriller']",6.4,43,105,Color,English,75677515,https://www.imdb.com/title/tt0452608/,189173
Pâfekuto burû ,1997,Movie,"['Animation', 'Horror', 'Mystery', 'Thriller']",8,0,81,Color,Japanese,563130,https://www.imdb.com/title/tt0156887/,45493
Persona ,1966,Movie,"['Drama', 'Thriller']",8.1,86,85, Black and White,Swedish,12142,https://www.imdb.com/title/tt0060827/,88856
Point Blank ,1967,Movie,"['Crime', 'Drama', 'Thriller']",7.4,0,92,Color,English,0,https://www.imdb.com/title/tt0062138/,16924
Walking Tall ,2004,Movie,"['Action', 'Crime']",6.3,44,86,Color,English,57223890,https://www.imdb.com/title/tt0351977/,66635
Killer Joe ,2011,Movie,"['Crime', 'Drama', 'Thriller']",6.7,62,102,Color,English,3665069,https://www.imdb.com/title/tt1726669/,68354
Bent ,2018,Movie,"['Crime', 'Thriller']",5.4,0,96,Color,English,82247,https://www.imdb.com/title/tt2237324/,3615
Life on the Line ,2015,Movie,"['Action', 'Drama']",5.2,24,97,Color,English,39027,https://www.imdb.com/title/tt3727202/,3977
Rudy ,1993,Movie,"['Biography', 'Drama', 'Sport']",7.5,71,114,Color,English,22881563,https://www.imdb.com/title/tt0108002/,51123
Alpha Dog ,2006,Movie,"['Biography', 'Crime', 'Drama', 'Thriller']",6.9,53,117,Color,English,32145115,https://www.imdb.com/title/tt0426883/,95701
La noche de 12 años ,2018,Movie,"['Biography', 'Crime', 'Drama', 'History']",7.7,0,122,Color,Spanish,803720,https://www.imdb.com/title/tt6792282/,5366
The Pacifier ,2005,Movie,"['Action', 'Comedy', 'Drama', 'Family']",5.6,30,95,Color,English,198636868,https://www.imdb.com/title/tt0395699/,81454
Circle ,2015,Movie,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",6,0,87,Color,English,0,https://www.imdb.com/title/tt3118452/,31956
God's Own Country ,2017,Movie,"['Drama', 'Romance']",7.7,85,104,Color,English,2559939,https://www.imdb.com/title/tt5635086/,18824
The Eric Andre Show,-,TV Series,"['Comedy', 'Talk-Show']",8.6,0,11,Color,English,0,https://www.imdb.com/title/tt2244495/,9623
Child's Play 2 ,1990,Movie,"['Horror', 'Thriller']",5.8,37,84,Color,English,35763605,https://www.imdb.com/title/tt0099253/,41097
Eaten by Lions ,2018,Movie,['Comedy'],6.1,0,95,Color,English,99276,https://www.imdb.com/title/tt6809094/,259
Pinocchio ,1940,Movie,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Musical']",7.4,99,88,Color,English,121892045,https://www.imdb.com/title/tt0032910/,118522
Get Him to the Greek ,2010,Movie,"['Adventure', 'Comedy', 'Music']",6.4,65,109,Color,English,91261479,https://www.imdb.com/title/tt1226229/,162624
The Roommate ,2011,Movie,"['Drama', 'Thriller']",4.8,23,91,Color,English,40492652,https://www.imdb.com/title/tt1265990/,33495
Alfred Hitchcock Presents,-,TV Series,"['Comedy', 'Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']",8.5,0,25, Black and White,English,0,https://www.imdb.com/title/tt0047708/,13337
Prityazhenie ,2017,Movie,"['Drama', 'Romance', 'Sci-Fi']",5.5,0,117,Color,Russian,19454845,https://www.imdb.com/title/tt4731148/,7893
Wu-Tang: An American Saga,-,TV Series,"['Biography', 'Drama']",9.4,0,0,Color,English,0,https://www.imdb.com/title/tt9113406/,133
Dag II ,2016,Movie,"['Action', 'Drama', 'War']",9,0,135,Color,Turkish,11378898,https://www.imdb.com/title/tt5813916/,101277
A Room with a View ,1985,Movie,"['Drama', 'Romance']",7.3,80,117,Color,English,20966644,https://www.imdb.com/title/tt0091867/,36376
One for the Money ,2012,Movie,"['Action', 'Comedy', 'Crime', 'Romance', 'Thriller']",5.3,22,91,Color,English,36897094,https://www.imdb.com/title/tt1598828/,38711
The Heartbreak Kid ,2007,Movie,"['Comedy', 'Romance']",5.8,46,116,Color,English,127766650,https://www.imdb.com/title/tt0408839/,80861
John Tucker Must Die ,2006,Movie,"['Comedy', 'Romance']",5.7,41,89,Color,English,68824550,https://www.imdb.com/title/tt0455967/,76036
Saving Hope,-,TV Series,"['Drama', 'Fantasy']",7.5,0,43,Color,English,0,https://www.imdb.com/title/tt1954804/,5817
Far from the Madding Crowd ,2015,Movie,"['Drama', 'Romance']",7.1,71,119,Color,English,30229977,https://www.imdb.com/title/tt2935476/,41555
Free Fire ,2016,Movie,"['Action', 'Comedy', 'Crime', 'Thriller']",6.4,63,91,Color,English,3719383,https://www.imdb.com/title/tt4158096/,36690
Street Kings ,2008,Movie,"['Action', 'Crime', 'Drama', 'Thriller']",6.8,55,109,Color,English,65572887,https://www.imdb.com/title/tt0421073/,103416
Rushmore ,1998,Movie,"['Comedy', 'Drama']",7.7,86,93,Color,English,17195500,https://www.imdb.com/title/tt0128445/,158659
How Do You Know ,2010,Movie,"['Comedy', 'Drama', 'Romance']",5.4,46,121,Color,English,48668907,https://www.imdb.com/title/tt1341188/,41518
Parfum,-,TV Series,"['Drama', 'Thriller']",7.1,0,45,Color,German,0,https://www.imdb.com/title/tt6811236/,5312
Fawlty Towers,-,TV Series,['Comedy'],8.8,0,30,Color,English,0,https://www.imdb.com/title/tt0072500/,77563
Music and Lyrics ,2007,Movie,"['Comedy', 'Music', 'Romance']",6.5,59,95,Color,English,145896422,https://www.imdb.com/title/tt0758766/,92344
The Bye Bye Man ,2017,Movie,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",4.3,37,96,Color,English,26667197,https://www.imdb.com/title/tt4030600/,18341
A Bad Moms Christmas ,2017,Movie,['Comedy'],5.5,42,104,Color,English,130560428,https://www.imdb.com/title/tt6359956/,34105
Everybody Hates Chris,-,TV Series,['Comedy'],7.4,0,22,Color,English,0,https://www.imdb.com/title/tt0460637/,32098
The Secret of NIMH ,1982,Movie,"['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy', 'Sci-Fi', 'Thriller']",7.6,76,82,Color,English,14665733,https://www.imdb.com/title/tt0084649/,33554
Resident Evil: Retribution ,2012,Movie,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",5.4,39,95,Color,English,240159255,https://www.imdb.com/title/tt1855325/,126278
The Banana Splits Movie ,2019,Movie,"['Comedy', 'Horror', 'Sci-Fi', 'Thriller']",5,0,89,Color,English,0,https://www.imdb.com/title/tt9831136/,768
Videodrome ,1983,Movie,"['Horror', 'Sci-Fi', 'Thriller']",7.3,60,87,Color,English,2120439,https://www.imdb.com/title/tt0086541/,75771
Samson ,2018,Movie,"['Action', 'Drama']",4.4,17,110,Color,English,4873825,https://www.imdb.com/title/tt6951892/,3632
Hotel Rwanda ,2004,Movie,"['Biography', 'Drama', 'History', 'War']",8.1,79,121,Color,English,33882243,https://www.imdb.com/title/tt0395169/,316201
As the World Turns,-,TV Series,"['Drama', 'Romance']",6,0,55, Black and White,English,0,https://www.imdb.com/title/tt0048845/,1727
The Unbearable Lightness of Being ,1988,Movie,"['Drama', 'Romance']",7.3,73,171,Color,English,10006806,https://www.imdb.com/title/tt0096332/,31639
The Secret Circle,-,TV Series,"['Drama', 'Fantasy', 'Horror', 'Romance']",7.3,0,0,Color,English,0,https://www.imdb.com/title/tt1837654/,43543
The Big Valley,-,TV Series,['Western'],7.6,0,60,Color,English,0,https://www.imdb.com/title/tt0058791/,2255
The Third Man ,1949,Movie,"['Film-Noir', 'Mystery', 'Thriller']",8.1,97,104, Black and White,English,1138483,https://www.imdb.com/title/tt0041959/,147076
Holiday ,2018,Movie,"['Crime', 'Drama']",5.8,78,93,Color,Danish,2678,https://www.imdb.com/title/tt7328154/,2214
Journal 64 ,2018,Movie,"['Crime', 'Mystery', 'Thriller']",7.4,0,119,Color,Danish,470308,https://www.imdb.com/title/tt6916362/,7076
Vinyl,-,TV Series,"['Drama', 'Music']",7.8,0,60,Color,English,0,https://www.imdb.com/title/tt3186130/,19799
Ahlat Agaci ,2018,Movie,['Drama'],8.2,86,188,Color,Turkish,1716301,https://www.imdb.com/title/tt6628102/,13180
Ich seh ich seh ,2014,Movie,"['Horror', 'Mystery', 'Thriller']",6.7,81,99,Color,German,2193474,https://www.imdb.com/title/tt3086442/,36535
The Exception ,2016,Movie,"['Drama', 'Romance', 'War']",6.8,60,107,Color,English,834572,https://www.imdb.com/title/tt4721124/,8795
The Siege of Jadotville ,2016,Movie,"['Action', 'Biography', 'Drama', 'Thriller', 'War']",7.3,0,108,Color,English,0,https://www.imdb.com/title/tt3922798/,25064
Secret Window ,2004,Movie,"['Drama', 'Mystery', 'Thriller']",6.6,46,96,Color,English,92913171,https://www.imdb.com/title/tt0363988/,171569
Return to Horror Hotel ,2019,Movie,"['Comedy', 'Horror', 'Sci-Fi']",4.1,0,83,Color,English,0,https://www.imdb.com/title/tt10581102/,282
Middle Men ,2009,Movie,"['Comedy', 'Crime', 'Drama']",6.8,60,105,Color,English,754301,https://www.imdb.com/title/tt1251757/,35388
Gay of Thrones,-,TV Series,['Comedy'],6.3,0,3,Color,English,0,https://www.imdb.com/title/tt2946308/,332
Trust Me,-,TV Series,"['Drama', 'Thriller']",7,0,55,Color,English,0,https://www.imdb.com/title/tt6708260/,1888
The Head Hunter ,2018,Movie,"['Fantasy', 'Horror']",5.1,0,72,Color,English,44652,https://www.imdb.com/title/tt6469548/,3069
Far and Away ,1992,Movie,"['Adventure', 'Drama', 'Romance', 'Western']",6.6,49,140,Color,English,137783840,https://www.imdb.com/title/tt0104231/,55429
Corpse Bride ,2005,Movie,"['Animation', 'Drama', 'Family', 'Fantasy', 'Musical', 'Romance']",7.3,83,77,Color,English,117195061,https://www.imdb.com/title/tt0121164/,225755
La vérité ,2019,Movie,['Drama'],6.2,71,106,Color,French,0,https://www.imdb.com/title/tt8323120/,92
The Rockford Files,-,TV Series,"['Crime', 'Drama', 'Mystery', 'Thriller']",8.1,0,60,Color,English,0,https://www.imdb.com/title/tt0071042/,6111
End of Days ,1999,Movie,"['Action', 'Fantasy', 'Horror', 'Thriller']",5.8,33,122,Color,English,211989043,https://www.imdb.com/title/tt0146675/,100994
After Hours ,1985,Movie,"['Comedy', 'Crime', 'Drama', 'Thriller']",7.7,90,97,Color,English,10609321,https://www.imdb.com/title/tt0088680/,50781
Designing Women,-,TV Series,['Comedy'],7,0,30,Color,English,0,https://www.imdb.com/title/tt0090418/,3877
"Nicky, Ricky, Dicky & Dawn",-,TV Series,"['Comedy', 'Family']",5.1,0,30,Color,English,0,https://www.imdb.com/title/tt3596176/,1507
I Origins ,2014,Movie,"['Drama', 'Romance', 'Sci-Fi']",7.4,57,106,Color,English,481234,https://www.imdb.com/title/tt2884206/,106149
The Great Gatsby ,1974,Movie,"['Drama', 'Romance']",6.4,43,144,Color,English,20563273,https://www.imdb.com/title/tt0071577/,22215
Baby's Day Out ,1994,Movie,"['Adventure', 'Comedy', 'Crime', 'Drama', 'Family']",6.1,0,99,Color,English,16827402,https://www.imdb.com/title/tt0109190/,41490
Nash Bridges,-,TV Series,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",6.8,0,60,Color,English,0,https://www.imdb.com/title/tt0115285/,5898
Below Deck Mediterranean,-,TV Series,['Reality-TV'],7.1,0,43,Color,English,0,https://www.imdb.com/title/tt5665418/,491
Alice in Wonderland ,1951,Movie,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Musical']",7.4,68,75,Color,English,0,https://www.imdb.com/title/tt0043274/,118257
Zoe ,2018,Movie,"['Romance', 'Sci-Fi']",6.1,39,104,Color,English,401133,https://www.imdb.com/title/tt6010628/,5799
The Deep ,1977,Movie,"['Adventure', 'Mystery', 'Thriller']",6.2,41,123,Color,English,47346365,https://www.imdb.com/title/tt0075925/,10205
The Land Before Time ,1988,Movie,"['Animation', 'Adventure', 'Drama', 'Family']",7.4,66,69,Color,English,84576957,https://www.imdb.com/title/tt0095489/,74224
Flipped ,2010,Movie,"['Comedy', 'Drama', 'Romance']",7.7,45,90,Color,English,4225921,https://www.imdb.com/title/tt0817177/,75741
